year,class,female,femalespeers,malespeers,continue_or_grad,company_n,totpeople
78,1,0,0,37,1,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,0,F-1,38
78,1,0,0,37,0,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,0,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,0,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,0,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,0,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,0,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,1,F-1,38
78,1,0,0,37,1,F-1,38
78,1,1,7,31,1,F-2,39
78,1,1,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,0,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,1,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,1,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,1,7,31,1,F-2,39
78,1,1,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,0,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,0,7,31,1,F-2,39
78,1,1,7,31,0,F-2,39
78,1,0,7,31,0,F-2,39
78,1,0,7,31,1,F-2,39
78,2,0,0,30,1,F-2,31
78,1,0,5,33,0,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,0,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,0,F-3,39
78,1,0,5,33,0,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,0,F-3,39
78,1,0,5,33,0,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,0,F-3,39
78,1,1,5,33,1,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,0,F-3,39
78,1,1,5,33,1,F-3,39
78,1,0,5,33,0,F-3,39
78,1,0,5,33,1,F-3,39
78,1,1,5,33,1,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,0,F-3,39
78,1,0,5,33,1,F-3,39
78,1,1,5,33,1,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,1,F-3,39
78,1,0,5,33,1,F-3,39
78,1,1,5,33,1,F-3,39
78,2,0,0,27,1,F-3,28
78,1,1,6,31,0,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,0,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,0,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,1,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,1,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,0,F-4,38
78,1,0,6,31,0,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,1,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,0,F-4,38
78,1,1,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,0,6,31,1,F-4,38
78,1,1,6,31,1,F-4,38
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,0,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,0,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,0,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,0,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,1,G-1,37
78,1,0,0,36,0,G-1,37
78,1,0,0,36,1,G-1,37
78,2,0,5,22,1,G-1,28
78,1,0,0,37,1,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,0,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,0,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,0,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,0,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,0,G-2,38
78,1,0,0,37,0,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,0,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,0,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,0,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,0,G-2,38
78,1,0,0,37,0,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,0,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,37,1,G-2,38
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,0,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,0,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,0,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,0,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,36,1,G-3,37
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,0,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,0,37,1,G-4,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,0,H-1,38
78,1,0,4,33,0,H-1,38
78,1,1,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,1,4,33,0,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,0,H-1,38
78,1,1,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,0,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,0,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,0,H-1,38
78,1,0,4,33,1,H-1,38
78,1,1,4,33,0,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,4,33,1,H-1,38
78,1,0,7,31,1,H-2,39
78,1,0,7,31,0,H-2,39
78,1,0,7,31,1,H-2,39
78,1,0,7,31,1,H-2,39
78,1,1,7,31,1,H-2,39
78,1,1,7,31,1,H-2,39
78,1,0,7,31,0,H-2,39
78,1,0,7,31,0,H-2,39
78,1,1,7,31,0,H-2,39
78,1,0,7,31,1,H-2,39
78,1,0,7,31,0,H-2,39
78,1,0,7,31,1,H-2,39
78,1,0,7,31,1,H-2,39
78,1,1,7,31,0,H-2,39
78,1,0,7,31,1,H-2,39
78,1,0,7,31,1,H-2,39
78,1,0,7,31,1,H-2,39
78,1,1,7,31,1,H-2,39
78,1,0,7,31,1,H-2,39
78,1,0,7,31,1,H-2,39
78,1,0,7,31,1,H-2,39
78,1,0,7,31,1,H-2,39
78,1,0,7,31,1,H-2,39
78,1,0,7,31,0,H-2,39
78,1,0,7,31,1,H-2,39
78,1,1,7,31,0,H-2,39
78,1,0,7,31,1,H-2,39
78,1,0,7,31,1,H-2,39
78,1,0,7,31,1,H-2,39
78,1,0,7,31,1,H-2,39
78,1,0,7,31,1,H-2,39
78,1,1,7,31,0,H-2,39
78,1,0,7,31,1,H-2,39
78,1,0,7,31,1,H-2,39
78,1,0,7,31,1,H-2,39
78,1,0,7,31,0,H-2,39
78,1,0,7,31,1,H-2,39
78,2,0,0,29,1,H-2,30
78,2,0,0,29,0,H-2,30
78,1,1,5,33,1,H-3,39
78,1,0,5,33,0,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,0,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,1,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,1,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,0,H-3,39
78,1,0,5,33,0,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,0,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,1,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,0,5,33,1,H-3,39
78,1,1,5,33,1,H-3,39
78,1,0,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,0,H-4,38
78,1,1,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,1,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,1,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,1,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,1,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,1,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,0,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,0,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,1,H-4,38
78,1,0,6,31,0,H-4,38
78,1,0,6,31,1,H-4,38
78,1,1,3,30,0,I-1,34
78,1,0,3,30,1,I-1,34
78,1,0,3,30,0,I-1,34
78,1,0,3,30,1,I-1,34
78,1,1,3,30,1,I-1,34
78,1,0,3,30,0,I-1,34
78,1,0,3,30,1,I-1,34
78,1,0,3,30,1,I-1,34
78,1,1,3,30,0,I-1,34
78,1,0,3,30,0,I-1,34
78,1,0,3,30,0,I-1,34
78,1,0,3,30,1,I-1,34
78,1,0,3,30,1,I-1,34
78,1,0,3,30,0,I-1,34
78,1,0,3,30,1,I-1,34
78,1,0,3,30,1,I-1,34
78,1,0,3,30,0,I-1,34
78,1,0,3,30,1,I-1,34
78,1,0,3,30,1,I-1,34
78,1,0,3,30,1,I-1,34
78,1,0,3,30,0,I-1,34
78,1,0,3,30,1,I-1,34
78,1,0,3,30,0,I-1,34
78,1,0,3,30,0,I-1,34
78,1,0,3,30,1,I-1,34
78,1,0,3,30,1,I-1,34
78,1,0,3,30,0,I-1,34
78,1,0,3,30,1,I-1,34
78,1,0,3,30,1,I-1,34
78,1,0,3,30,1,I-1,34
78,1,0,3,30,1,I-1,34
78,1,0,3,30,1,I-1,34
78,1,0,3,30,1,I-1,34
78,1,0,5,30,0,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,0,I-2,36
78,1,1,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,1,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,0,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,0,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,0,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,1,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,1,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,1,I-2,36
78,1,0,5,30,0,I-2,36
78,1,1,5,30,1,I-2,36
78,1,0,7,29,1,I-3,37
78,1,0,7,29,0,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,0,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,1,7,29,1,I-3,37
78,1,1,7,29,0,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,0,I-3,37
78,1,1,7,29,1,I-3,37
78,1,0,7,29,0,I-3,37
78,1,1,7,29,1,I-3,37
78,1,1,7,29,0,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,0,I-3,37
78,1,1,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,0,7,29,1,I-3,37
78,1,1,7,29,1,I-3,37
78,1,0,0,40,1,I-4,41
78,1,0,0,40,0,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,0,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,0,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,0,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,0,I-4,41
78,1,0,0,40,0,I-4,41
78,1,0,0,40,0,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,0,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,0,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,1,0,0,40,1,I-4,41
78,2,0,4,30,0,I-4,35
79,1,1,3,28,0,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,0,A-1,32
79,1,0,3,28,0,A-1,32
79,1,0,3,28,0,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,0,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,1,3,28,1,A-1,32
79,1,1,3,28,0,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,1,0,3,28,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,0,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,0,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,0,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,2,0,0,31,1,A-1,32
79,1,0,5,28,1,A-2,34
79,1,0,5,28,1,A-2,34
79,1,0,5,28,1,A-2,34
79,1,0,5,28,1,A-2,34
79,1,1,5,28,1,A-2,34
79,1,0,5,28,1,A-2,34
79,1,0,5,28,1,A-2,34
79,1,0,5,28,1,A-2,34
79,1,0,5,28,0,A-2,34
79,1,1,5,28,1,A-2,34
79,1,0,5,28,1,A-2,34
79,1,1,5,28,1,A-2,34
79,1,0,5,28,1,A-2,34
79,1,0,5,28,1,A-2,34
79,1,0,5,28,1,A-2,34
79,1,1,5,28,1,A-2,34
79,1,0,5,28,1,A-2,34
79,1,0,5,28,1,A-2,34
79,1,0,5,28,0,A-2,34
79,1,0,5,28,1,A-2,34
79,1,0,5,28,1,A-2,34
79,1,0,5,28,0,A-2,34
79,1,0,5,28,0,A-2,34
79,1,0,5,28,0,A-2,34
79,1,0,5,28,1,A-2,34
79,1,0,5,28,1,A-2,34
79,1,1,5,28,1,A-2,34
79,1,0,5,28,1,A-2,34
79,1,0,5,28,1,A-2,34
79,1,0,5,28,1,A-2,34
79,1,0,5,28,0,A-2,34
79,1,0,5,28,1,A-2,34
79,1,0,5,28,1,A-2,34
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,2,0,0,34,1,A-2,35
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,1,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,1,5,30,0,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,1,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,0,A-3,36
79,1,0,5,30,1,A-3,36
79,1,1,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,1,1,5,30,1,A-3,36
79,1,0,5,30,1,A-3,36
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,0,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,0,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
79,2,0,0,32,1,A-3,33
